https://github.com/ralphbean/bugwarrior,"Pull github, bitbucket, and trac issues into taskwarrior"
https://github.com/akshat46/FlyingFox,An opinionated set of configurations for firefox.
https://github.com/windelicato/dotfiles,arch linux configuration files
https://github.com/openai/gpt-3,GPT-3: Language Models are Few-Shot Learners
https://github.com/fpczk/conky-simple,Conky setup for a minimalistic desktop.
https://github.com/AlexAegis/dotfiles,"My dotfiles, utilizing 'pont', my dotmodule manager"
https://github.com/s-ol/themer,Themer is a colorscheme generator and manager for your desktop.
https://github.com/dry-python/returns,"Make your functions return something meaningful, typed, and safe!"
https://github.com/Holmusk/elm-street,:deciduous_tree: Crossing the road between Haskell and Elm
https://github.com/Mini-Conf/Mini-Conf,Run a conference from your backyard.
https://github.com/akiraux/Akira,Native Linux App for UI and UX Design built in Vala and Gtk
https://github.com/sarishinohara/dotfiles,dotfiles
https://github.com/hltcoe/turkle,Django-based clone of Amazon's Mechanical Turk service running in your local environment.
https://github.com/jspenguin2017/uBlockProtector,An anti-adblock defuser for Nano Adblocker and uBlock Origin
https://github.com/Rolstenhouse/unofficial-apis,A collection of unofficial apis. Designed to inspire your next Friday night hack
https://github.com/minimaxir/aitextgen,A robust Python tool for text-based AI training and generation using GPT-2.
https://github.com/JoeyEremondi/haskelm,Haskell to Elm translation using Template Haskell. Contains both a library and executable.
https://github.com/johackim/docker-hacklab,"My personal hacklab, create your own."
https://github.com/Lindenk/dotty,"An advanced dotfile manager based on GNU stow with features such as dependancies, install/remove hooks, and dotfile generation."
https://github.com/learnbyexample/Command-line-text-processing,":zap: From finding text to search and replace, from sorting to beautifying text and more :art:"
https://github.com/achiurizo/consular,Terminal automation
https://github.com/KorySchneider/wikit,Wikipedia summaries from the command line
https://github.com/jonas/tig,Text-mode interface for git
https://github.com/hashicorp/terraform,"Terraform enables you to safely and predictably create, change, and improve infrastructure. It is an open source tool that codifies APIs into declarative configuration files that can be shared amongst team members, treated as code, edited, reviewed, and versioned."
https://github.com/restic/restic,"Fast, secure, efficient backup program"
https://github.com/orakaro/rainbowstream,A smart and nice Twitter client on terminal written in Python.
https://github.com/dalance/procs,A modern replacement for ps written in Rust
https://github.com/neomutt/neomutt,:email: Teaching an Old Dog New Tricks -- IRC: #neomutt on irc.freenode.net
https://github.com/imager-io/imager,Automated image compression for efficiently distributing images on the web.
https://github.com/sharkdp/hyperfine,A command-line benchmarking tool
https://github.com/sharkdp/hexyl,A command-line hex viewer
https://github.com/tomnomnom/gron,Make JSON greppable!
https://github.com/yudai/gotty,Share your terminal as a web application
https://github.com/nvie/gitflow,Git extensions to provide high-level repository operations for Vincent Driessen's branching model.
https://github.com/ogham/exa,A modern replacement for ‘ls’.
https://github.com/bootandy/dust,A more intuitive version of du in rust
https://github.com/caddyserver/caddy,"Fast, multi-platform web server with automatic HTTPS"
https://github.com/browsh-org/browsh,"A fully-modern text-based browser, rendering to TTY and browsers"
https://github.com/bettercap/bettercap,"The Swiss Army knife for 802.11, BLE and Ethernet networks reconnaissance and MITM attacks."
https://github.com/sudar/Arduino-Makefile,"Makefile for Arduino sketches. It defines the workflows for compiling code, flashing it to Arduino and even communicating through Serial."
https://github.com/jugyo/earthquake,Twitter terminal client with streaming API support.
https://github.com/sharkdp/bat,A cat(1) clone with wings.
https://github.com/deepjyoti30/ytmdl,"A simple app to get songs from youtube in mp3 format with artist name, album name etc from itunes, gaana etc."
https://github.com/xero/dotfiles,▒ rice ░░  custom linux config files
https://github.com/minimaxir/big-list-of-naughty-strings,The Big List of Naughty Strings is a list of strings which have a high probability of causing issues when used as user-input data.
https://github.com/liuchengxu/vim-clap,:clap: Modern performant generic finder and dispatcher for Vim and NeoVim
https://github.com/elm-explorations/webgl,Functional rendering with WebGL in Elm
https://github.com/rtfeldman/elm-spa-example,A Single Page Application written in Elm
https://github.com/u2zv1wx/neut,A dependently-typed programming language with compile-time malloc/free determination
https://github.com/clarete/forbiddenfruit,Patch built-in python objects
https://github.com/purescript-halogen/purescript-halogen,"A declarative, type-safe UI library for PureScript."
https://github.com/google-research/lag,
https://github.com/deezer/spleeter,Deezer source separation library including pretrained models.
https://github.com/AddictedCS/soundfingerprinting,Open source audio fingerprinting in .NET. An efficient algorithm for acoustic fingerprinting written purely in C#.  
https://github.com/chartjs/Chart.js,Simple HTML5 Charts using the <canvas> tag
https://github.com/XXIIVV/webring,Make yourself a website
https://github.com/nix-community/home-manager,Manage a user environment using Nix  [maintainer=@rycee] 
https://github.com/atlas-engineer/nyxt,Nyxt - Be productive.
https://github.com/marian42/wavefunctioncollapse,"Walk through an infinite, procedurally generated city"
https://github.com/casey/just,🤖 Just a command runner
https://github.com/hachibu/many-worlds-javascript-interpreter,This is a command line tool that allows you to explore your code in alternate universes.
https://github.com/hundredrabbits/Orca,Esoteric Programming Language
https://github.com/EnterpriseQualityCoding/FizzBuzzEnterpriseEdition,FizzBuzz Enterprise Edition is a no-nonsense implementation of FizzBuzz made by serious businessmen for serious business purposes.
